"ZDB-GENE-010426-5","cry3b","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010426-7","cry4","GO:0045892","NOT","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040617-2","cry-dash","GO:0045892","NOT","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040624-5","ctcf","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-3782","ctr9","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-3782","ctr9","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-5868","cux1a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-081104-176","cux2b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040426-1142","cxxc1a","GO:0045893","","positive regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030728-4","cxxc1b","GO:0045893","","positive regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-020402-3","dacha","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-020402-4","dachb","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-020402-5","dachc","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070427-2","dachd","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010110-3","daxx","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010110-3","daxx","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-060503-802","dbpa","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-100922-6","dbpb","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-000128-8","dbx1a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-000128-11","dbx1b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-000128-13","dbx2","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070410-90","ddit3","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-090821-7","ddx58","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-990415-22","dharma","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-6117","dido1","GO:0006351","","transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-6117","dido1","GO:0006351","","transcription, DNA-templated","Danio rerio"
"ZDB-GENE-990415-48","dlx1a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
